species_name,family,genus,higher_plant_group,subfamily,growth_form_canonical,growth_form_n_records,growth_form_conflict,is_graminoid,is_bamboo,is_bryophyte
Graphorkis ovalis,,Graphorkis,,,herb,1,FALSE,FALSE,FALSE,FALSE
Graphorkis stachyodes,,Graphorkis,,,herb,1,FALSE,FALSE,FALSE,FALSE
Graphorkis venulosa,,Graphorkis,,,herb,1,FALSE,FALSE,FALSE,FALSE
Graptopetalum bartramii,,Graptopetalum,,,herb,1,FALSE,FALSE,FALSE,FALSE
Graptopetalum rusbyi,,Graptopetalum,,,herb,1,FALSE,FALSE,FALSE,FALSE
Graptophyllum pictum,,Graptophyllum,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Gratiola aurea,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Gratiola brevifolia,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Gratiola ebracteata,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Gratiola flava,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Gratiola floridana,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Gratiola heterosepala,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Gratiola hispida,,Gratiola,,,herb,2,FALSE,FALSE,FALSE,FALSE
Gratiola neglecta,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Gratiola officinalis,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Gratiola peruviana,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Gratiola pilosa,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Gratiola ramosa,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Gratiola virginiana,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Gratiola viscidula,,Gratiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grayia spinosa,,Grayia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grazielia gaudichaudeana,,Grazielia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grazielia intermedia,,Grazielia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grazielia serrata,,Grazielia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Greenea corymbosa,,Greenea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Greenwayodendron suaveolens,,Greenwayodendron,,,tree,1,FALSE,FALSE,FALSE,FALSE
Greenwoodiella micrantha,,Greenwoodiella,,,herb,1,FALSE,FALSE,FALSE,FALSE
Greigia aristeguietae,,Greigia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Greigia atrobrunnea,,Greigia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Greigia danielii,,Greigia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Greigia nubigena,,Greigia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Greigia sphacelata,,Greigia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Greigia steyermarkii,,Greigia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grevea madagascariensis,,Grevea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Grevillea aneura,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea banksii,,Grevillea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Grevillea baueri,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea bipinnatifida,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea buxifolia,,Grevillea,,,shrub,3,FALSE,FALSE,FALSE,FALSE
Grevillea caleyi,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea dimidiata,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea laurifolia,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea linearifolia,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea molyneuxii,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea mucronulata,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea parviflora,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea pyramidalis,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea quercifolia,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea renwickiana,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea rivularis,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grevillea robusta,,Grevillea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Grevillea sericea,,Grevillea,,,shrub,2,FALSE,FALSE,FALSE,FALSE
Grevillea speciosa,,Grevillea,,,shrub,2,FALSE,FALSE,FALSE,FALSE
Grevillea striata,,Grevillea,,,unknown,2,FALSE,FALSE,FALSE,FALSE
Grevillea wilsonii,,Grevillea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia abutilifolia,,Grewia,,,shrub,2,FALSE,FALSE,FALSE,FALSE
Grewia acuminata,,Grewia,,,tree,1,FALSE,FALSE,FALSE,FALSE
Grewia araria,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia arborea,,Grewia,,,tree,2,TRUE,FALSE,FALSE,FALSE
Grewia asiatica,,Grewia,,,tree,5,TRUE,FALSE,FALSE,FALSE
Grewia avellana,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia baillonii,,Grewia,,,tree,7,TRUE,FALSE,FALSE,FALSE
Grewia barombiensis,,Grewia,,,tree,2,FALSE,FALSE,FALSE,FALSE
Grewia biloba,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia bracteata,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia caffra,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia calvata,,Grewia,,,tree,3,FALSE,FALSE,FALSE,FALSE
Grewia cinnamomifolia,,Grewia,,,tree,16,FALSE,FALSE,FALSE,FALSE
Grewia coriacea,,Grewia,,,tree,7,FALSE,FALSE,FALSE,FALSE
Grewia crenata,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia elastica,,Grewia,,,tree,2,FALSE,FALSE,FALSE,FALSE
Grewia falcistipula,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia ferruginea,,Grewia,,,tree,3,TRUE,FALSE,FALSE,FALSE
Grewia flava,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia flavescens,,Grewia,,,shrub,3,FALSE,FALSE,FALSE,FALSE
Grewia franciscana,,Grewia,,,tree,90,FALSE,FALSE,FALSE,FALSE
Grewia gamblei,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia glabra,,Grewia,,,tree,1,FALSE,FALSE,FALSE,FALSE
Grewia gracillima,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia grevei,,Grewia,,,tree,24,FALSE,FALSE,FALSE,FALSE
Grewia hexamita,,Grewia,,,shrub,2,FALSE,FALSE,FALSE,FALSE
Grewia hirsuta,,Grewia,,,shrub,6,TRUE,FALSE,FALSE,FALSE
Grewia hornbyi,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia kakothamnos,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia lasiodiscus,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia leucophylla,,Grewia,,,tree,2,FALSE,FALSE,FALSE,FALSE
Grewia lilacina,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia malacocarpa,,Grewia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Grewia micrantha,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia microthyrsa,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia miqueliana,,Grewia,,,tree,2,FALSE,FALSE,FALSE,FALSE
Grewia mollis,,Grewia,,,shrub,4,TRUE,FALSE,FALSE,FALSE
Grewia monticola,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia occidentalis,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia oppositifolia,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia orientalis,,Grewia,,,shrub,2,FALSE,FALSE,FALSE,FALSE
Grewia pachycalyx,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia penicillata,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia picta,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia retinervis,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia robusta,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia rogersii,,Grewia,,,tree,1,FALSE,FALSE,FALSE,FALSE
Grewia similis,,Grewia,,,shrub,2,FALSE,FALSE,FALSE,FALSE
Grewia stuhlmannii,,Grewia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Grewia sulcata,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia tembensis,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia tenax,,Grewia,,,shrub,3,FALSE,FALSE,FALSE,FALSE
Grewia tiliifolia,,Grewia,,,tree,4,FALSE,FALSE,FALSE,FALSE
Grewia trichocarpa,,Grewia,,,tree,2,TRUE,FALSE,FALSE,FALSE
Grewia tristis,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia velutina,,Grewia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grewia villosa,,Grewia,,,shrub,2,FALSE,FALSE,FALSE,FALSE
Greyia sutherlandii,,Greyia,,,tree,3,TRUE,FALSE,FALSE,FALSE
Grias cauliflora,,Grias,,,tree,4,FALSE,FALSE,FALSE,FALSE
Grias colombiana,,Grias,,,tree,1,FALSE,FALSE,FALSE,FALSE
Grias haughtii,,Grias,,,tree,1,FALSE,FALSE,FALSE,FALSE
Grias longirachis,,Grias,,,tree,1,FALSE,FALSE,FALSE,FALSE
Grias multinervia,,Grias,,,tree,1,FALSE,FALSE,FALSE,FALSE
Grias neuberthii,,Grias,,,tree,3,FALSE,FALSE,FALSE,FALSE
Grias peruviana,,Grias,,,tree,40,FALSE,FALSE,FALSE,FALSE
Grielum grandiflorum,,Grielum,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grielum humifusum,,Grielum,,,herb,1,FALSE,FALSE,FALSE,FALSE
Griffonia physocarpa,,Griffonia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Griffonia simplicifolia,,Griffonia,,,shrub,3,TRUE,FALSE,FALSE,FALSE
Griffonia tessmannii,,Griffonia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Grindelia adenodonta,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia anethifolia,,Grindelia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grindelia arizonica,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia boliviana,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia brachystephana,,Grindelia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grindelia chiloensis,,Grindelia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grindelia ciliata,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia decumbens,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia fraxinopratensis,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia grandiflora,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia havardii,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia hirsutula,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia howellii,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia lanceolata,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia microcephala,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia nuda,,Grindelia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grindelia oolepis,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia prunelloides,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia pulchella,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia pusilla,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia robusta,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia scabra,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia squarrosa,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia subalpina,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Grindelia subdecurrens,,Grindelia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Griselinia littoralis,,Griselinia,,,tree,36,FALSE,FALSE,FALSE,FALSE
Groenlandia densa,,Groenlandia,,,aquatic,1,FALSE,FALSE,FALSE,FALSE
Gronovia scandens,,Gronovia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Grossera paniculata,,Grossera,,,tree,12,FALSE,FALSE,FALSE,FALSE
Grossera vignei,,Grossera,,,tree,1,FALSE,FALSE,FALSE,FALSE
Grossularia congdonii,,Grossularia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grossularia divaricata,,Grossularia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grossularia oxyacanthoides,,Grossularia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grossularia speciosa,,Grossularia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grosvenoria campii,,Grosvenoria,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grosvenoria coelocaulis,,Grosvenoria,,,tree,12,FALSE,FALSE,FALSE,FALSE
Grosvenoria hypargyra,,Grosvenoria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Grosvenoria jelskii,,Grosvenoria,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grosvenoria rimbachii,,Grosvenoria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Grubbia rourkei,,Grubbia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grubbia tomentosa,,Grubbia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grumilea viridiflora,,Grumilea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grusonia aggeria,,Grusonia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grusonia bulbispina,,Grusonia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grusonia clavata,,Grusonia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grusonia emoryi,,Grusonia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grusonia grahamii,,Grusonia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grusonia kunzei,,Grusonia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grusonia parishii,,Grusonia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grusonia pulchella,,Grusonia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grusonia schottii,,Grusonia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Grusonia vilis,,Grusonia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Guacamaya superba,,Guacamaya,,,herb,1,FALSE,FALSE,FALSE,FALSE
Guadua amplexifolia,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua angustifolia,,Guadua,,,tree,6,FALSE,FALSE,TRUE,FALSE
Guadua calderoniana,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua capitata,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua chacoensis,,Guadua,,,tree,6,TRUE,FALSE,TRUE,FALSE
Guadua ciliata,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua glomerata,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua latifolia,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua longifolia,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua macclurei,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua macrospiculata,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua macrostachya,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua maculosa,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua paniculata,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua paraguayana,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua refracta,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua sarcocarpa,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua tagoara,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua trinii,,Guadua,,,tree,7,TRUE,FALSE,TRUE,FALSE
Guadua uncinata,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua velutina,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua venezuelae,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua virgata,,Guadua,,,herb,1,FALSE,FALSE,TRUE,FALSE
Guadua weberbaueri,,Guadua,,,tree,107,TRUE,FALSE,TRUE,FALSE
Guaduella densiflora,,Guaduella,,,herb,1,FALSE,FALSE,FALSE,FALSE
Guaduella humilis,,Guaduella,,,herb,1,FALSE,FALSE,FALSE,FALSE
Guaduella macrostachys,,Guaduella,,,herb,1,FALSE,FALSE,FALSE,FALSE
Guaduella marantifolia,,Guaduella,,,herb,2,FALSE,FALSE,FALSE,FALSE
Guaduella oblonga,,Guaduella,,,herb,1,FALSE,FALSE,FALSE,FALSE
Guaiacum coulteri,,Guaiacum,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guaiacum officinale,,Guaiacum,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guaiacum sanctum,,Guaiacum,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guamatela tuerckheimii,,Guamatela,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Guamia mariannae,,Guamia,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira acuminata,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira areolata,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira bolivarensis,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira broadwayana,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira costaricana,,Guapira,,,tree,7,FALSE,FALSE,FALSE,FALSE
Guapira cuspidata,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira discolor,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira ferruginea,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira fragrans,,Guapira,,,tree,20,FALSE,FALSE,FALSE,FALSE
Guapira graciliflora,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira guianensis,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira microphylla,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira myrtiflora,,Guapira,,,tree,8,FALSE,FALSE,FALSE,FALSE
Guapira noxia,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira obtusata,,Guapira,,,tree,8,FALSE,FALSE,FALSE,FALSE
Guapira olfersiana,,Guapira,,,tree,8,FALSE,FALSE,FALSE,FALSE
Guapira opposita,,Guapira,,,tree,20,FALSE,FALSE,FALSE,FALSE
Guapira pacurero,,Guapira,,,tree,12,FALSE,FALSE,FALSE,FALSE
Guapira petenensis,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira pubescens,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira sancarlosiana,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guapira standleyana,,Guapira,,,tree,3,FALSE,FALSE,FALSE,FALSE
Guapira tomentosa,,Guapira,,,tree,3,FALSE,FALSE,FALSE,FALSE
Guapira witsbergeri,,Guapira,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guardiola carinata,,Guardiola,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Guardiola mexicana,,Guardiola,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Guardiola platyphylla,,Guardiola,,,herb,1,FALSE,FALSE,FALSE,FALSE
Guardiola tulocarpus,,Guardiola,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Guarea africana,,Guarea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Guarea bullata,,Guarea,,,tree,43,FALSE,FALSE,FALSE,FALSE
Guarea carapoides,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea carinata,,Guarea,,,tree,3,FALSE,FALSE,FALSE,FALSE
Guarea cartaguenya,,Guarea,,,tree,3,FALSE,FALSE,FALSE,FALSE
Guarea caulobotrys,,Guarea,,,tree,3,FALSE,FALSE,FALSE,FALSE
Guarea cedrata,,Guarea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Guarea chichon,,Guarea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Guarea chiricana,,Guarea,,,tree,13,FALSE,FALSE,FALSE,FALSE
Guarea cinnamomea,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea convergens,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea corrugata,,Guarea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Guarea cristata,,Guarea,,,tree,3,FALSE,FALSE,FALSE,FALSE
Guarea donnell-smithii,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea ecuadoriensis,,Guarea,,,tree,14,FALSE,FALSE,FALSE,FALSE
Guarea excelsa,,Guarea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Guarea fissicalyx,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea fistulosa,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea gentryi,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea glabra,,Guarea,,,tree,156,FALSE,FALSE,FALSE,FALSE
Guarea gomma,,Guarea,,,tree,153,FALSE,FALSE,FALSE,FALSE
Guarea guentheri,,Guarea,,,tree,5,FALSE,FALSE,FALSE,FALSE
Guarea guidonia,,Guarea,,,tree,315,FALSE,FALSE,FALSE,FALSE
Guarea hoffmanniana,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea juglandiformis,,Guarea,,,tree,13,FALSE,FALSE,FALSE,FALSE
Guarea kegelii,,Guarea,,,tree,5,FALSE,FALSE,FALSE,FALSE
Guarea kunthiana,,Guarea,,,tree,260,FALSE,FALSE,FALSE,FALSE
Guarea laurentii,,Guarea,,,tree,3,FALSE,FALSE,FALSE,FALSE
Guarea leonensis,,Guarea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Guarea luxii,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea macrophylla,,Guarea,,,tree,508,FALSE,FALSE,FALSE,FALSE
Guarea microcarpa,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea persistens,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea polymera,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea pterorhachis,,Guarea,,,tree,76,FALSE,FALSE,FALSE,FALSE
Guarea pubescens,,Guarea,,,tree,61,FALSE,FALSE,FALSE,FALSE
Guarea purusana,,Guarea,,,tree,19,FALSE,FALSE,FALSE,FALSE
Guarea pyriformis,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea rhopalocarpa,,Guarea,,,tree,61,FALSE,FALSE,FALSE,FALSE
Guarea riparia,,Guarea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Guarea scabra,,Guarea,,,tree,7,FALSE,FALSE,FALSE,FALSE
Guarea silvatica,,Guarea,,,tree,13,FALSE,FALSE,FALSE,FALSE
Guarea subandina,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea subsessilifolia,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea subsetulosa,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea thompsonii,,Guarea,,,tree,3,FALSE,FALSE,FALSE,FALSE
Guarea tonduzii,,Guarea,,,tree,3,FALSE,FALSE,FALSE,FALSE
Guarea trunciflora,,Guarea,,,tree,17,FALSE,FALSE,FALSE,FALSE
Guarea velutina,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarea venenata,,Guarea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Guarea zarceroensis,,Guarea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guarianthe aurantiaca,,Guarianthe,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Guarianthe skinneri,,Guarianthe,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Guariruma retrorsum,,Guariruma,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Guatteria acutissima,,Guatteria,,,tree,7,FALSE,FALSE,FALSE,FALSE
Guatteria aeruginosa,,Guatteria,,,tree,67,FALSE,FALSE,FALSE,FALSE
Guatteria alata,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria allenii,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria alta,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria alutacea,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria amplifolia,,Guatteria,,,tree,2,FALSE,FALSE,FALSE,FALSE
Guatteria anomala,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria asplundiana,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria australis,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria blepharophylla,,Guatteria,,,tree,8,FALSE,FALSE,FALSE,FALSE
Guatteria boliviana,,Guatteria,,,tree,11,FALSE,FALSE,FALSE,FALSE
Guatteria buchtienii,,Guatteria,,,tree,4,FALSE,FALSE,FALSE,FALSE
Guatteria cargadero,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria caribaea,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria cestrifolia,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria chasmantha,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria chiriquiensis,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria chlorantha,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria chrysophylla,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria citriodora,,Guatteria,,,tree,5,FALSE,FALSE,FALSE,FALSE
Guatteria columbiana,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria costaricensis,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
Guatteria crassipes,,Guatteria,,,tree,1,FALSE,FALSE,FALSE,FALSE
