species_name,family,genus,growth_form_canonical,rho_mean,rho_sd,rho_n,rho_match_level,rho_source
Eremitis afimbriata,,Eremitis,unknown,,,,none,
Eremitis glabra,,Eremitis,unknown,,,,none,
Eremitis linearifolia,,Eremitis,unknown,,,,none,
Eremitis parviflora,,Eremitis,herb,,,,none,
Eremitis robusta,,Eremitis,unknown,,,,none,
Eremium erianthum,,Eremium,unknown,,,,none,
Eremobium aegyptiacum,,Eremobium,herb,,,,none,
Eremobium longisiliquum,,Eremobium,unknown,,,,none,
Eremocarya lepida,,Eremocarya,unknown,,,,none,
Eremocarya micrantha,,Eremocarya,unknown,,,,none,
Eremocaulon amazonicum,,Eremocaulon,herb,,,,none,
Eremocaulon asymmetricum,,Eremocaulon,herb,,,,none,
Eremocaulon aureofimbriatum,,Eremocaulon,herb,,,,none,
Eremocaulon capitatum,,Eremocaulon,herb,,,,none,
Eremocharis confinis,,Eremocharis,unknown,,,,none,
Eremocharis fruticosa,,Eremocharis,shrub,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Eremocharis hutchisonii,,Eremocharis,unknown,,,,none,
Eremocharis integrifolia,,Eremocharis,unknown,,,,none,
Eremocharis longiramea,,Eremocharis,unknown,,,,none,
Eremocharis tripartita,,Eremocharis,herb,,,,none,
Eremocharis triradiata,,Eremocharis,unknown,,,,none,
Eremochloa bimaculata,,Eremochloa,herb,,,,none,
Eremochloa ciliaris,,Eremochloa,herb,,,,none,
Eremochloa eriopoda,,Eremochloa,herb,,,,none,
Eremochloa lanceolata,,Eremochloa,herb,,,,none,
Eremochloa leersioides,,Eremochloa,unknown,,,,none,
Eremochloa maxwellii,,Eremochloa,herb,,,,none,
Eremochloa muricata,,Eremochloa,herb,,,,none,
Eremochloa ophiuroides,,Eremochloa,herb,,,,none,
Eremochloa zeylanica,,Eremochloa,herb,,,,none,
Eremocitrus glauca,,Eremocitrus,unknown,,,,none,
Eremocrinum albomarginatum,,Eremocrinum,herb,,,,none,
Eremodaucus lehmannii,,Eremodaucus,unknown,,,,none,
Eremodraba intricatissima,,Eremodraba,unknown,,,,none,
Eremodraba schulzii,,Eremodraba,unknown,,,,none,
Eremogeton grandiflorus,,Eremogeton,unknown,,,,none,
Eremogone aberrans,,Eremogone,unknown,,,,none,
Eremogone aculeata,,Eremogone,unknown,,,,none,
Eremogone acutisepala,,Eremogone,unknown,,,,none,
Eremogone angustisepala,,Eremogone,unknown,,,,none,
Eremogone armeniaca,,Eremogone,unknown,,,,none,
Eremogone biebersteinii,,Eremogone,unknown,,,,none,
Eremogone blepharophylla,,Eremogone,unknown,,,,none,
Eremogone brachypetala,,Eremogone,unknown,,,,none,
Eremogone capillaris,,Eremogone,unknown,,,,none,
Eremogone cephalotes,,Eremogone,unknown,,,,none,
Eremogone cliftonii,,Eremogone,unknown,,,,none,
Eremogone congesta,,Eremogone,herb,,,,none,
Eremogone cucubaloides,,Eremogone,unknown,,,,none,
Eremogone dianthoides,,Eremogone,unknown,,,,none,
Eremogone drypidea,,Eremogone,unknown,,,,none,
Eremogone eastwoodiae,,Eremogone,unknown,,,,none,
Eremogone fendleri,,Eremogone,herb,,,,none,
Eremogone ferrisiae,,Eremogone,unknown,,,,none,
Eremogone formosa,,Eremogone,unknown,,,,none,
Eremogone franklinii,,Eremogone,unknown,,,,none,
Eremogone globuliflora,,Eremogone,unknown,,,,none,
Eremogone graminea,,Eremogone,unknown,,,,none,
Eremogone griffithii,,Eremogone,unknown,,,,none,
Eremogone gypsophiloides,,Eremogone,unknown,,,,none,
Eremogone hookeri,,Eremogone,unknown,,,,none,
Eremogone insignis,,Eremogone,unknown,,,,none,
Eremogone juncea,,Eremogone,unknown,,,,none,
Eremogone kingii,,Eremogone,unknown,,,,none,
Eremogone ledebouriana,,Eremogone,unknown,,,,none,
Eremogone longifolia,,Eremogone,unknown,,,,none,
Eremogone lychnidea,,Eremogone,herb,,,,none,
Eremogone macradenia,,Eremogone,herb,,,,none,
Eremogone meyeri,,Eremogone,unknown,,,,none,
Eremogone minuartioides,,Eremogone,unknown,,,,none,
Eremogone mongolica,,Eremogone,unknown,,,,none,
Eremogone otitoides,,Eremogone,unknown,,,,none,
Eremogone paulsenii,,Eremogone,unknown,,,,none,
Eremogone persica,,Eremogone,unknown,,,,none,
Eremogone picta,,Eremogone,unknown,,,,none,
Eremogone polaris,,Eremogone,unknown,,,,none,
Eremogone polycnemifolia,,Eremogone,unknown,,,,none,
Eremogone procera,,Eremogone,unknown,,,,none,
Eremogone pseudacantholimon,,Eremogone,unknown,,,,none,
Eremogone pumicola,,Eremogone,unknown,,,,none,
Eremogone rigida,,Eremogone,unknown,,,,none,
Eremogone saxatilis,,Eremogone,unknown,,,,none,
Eremogone sinaica,,Eremogone,unknown,,,,none,
Eremogone stenomeres,,Eremogone,herb,,,,none,
Eremogone subulata,,Eremogone,unknown,,,,none,
Eremogone szowitsii,,Eremogone,unknown,,,,none,
Eremogone talassica,,Eremogone,unknown,,,,none,
Eremogone tschuktschorum,,Eremogone,unknown,,,,none,
Eremogone turlanica,,Eremogone,unknown,,,,none,
Eremogone ursina,,Eremogone,herb,,,,none,
Eremogone zargariana,,Eremogone,unknown,,,,none,
Eremolaena darainensis,,Eremolaena,unknown,,,,none,
Eremolaena humblotiana,,Eremolaena,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Eremolaena rotundifolia,,Eremolaena,unknown,,,,none,
Eremolirion laetum,,Eremolirion,unknown,,,,none,
Eremoluma melinonii,,Eremoluma,unknown,,,,none,
Eremomastax speciosa,,Eremomastax,herb,,,,none,
Eremonotus minutus,,Eremonotus,unknown,,,,none,
Eremonotus myriocarpus,,Eremonotus,unknown,,,,none,
Eremophea aggregata,,Eremophea,unknown,,,,none,
Eremophea spinosa,,Eremophea,unknown,,,,none,
Eremophila abietina,,Eremophila,unknown,,,,none,
Eremophila accrescens,,Eremophila,unknown,,,,none,
Eremophila acrida,,Eremophila,unknown,,,,none,
Eremophila adenotricha,,Eremophila,unknown,,,,none,
Eremophila alatisepala,,Eremophila,unknown,,,,none,
Eremophila alternifolia,,Eremophila,unknown,,,,none,
Eremophila annosocaulis,,Eremophila,unknown,,,,none,
Eremophila anomala,,Eremophila,unknown,,,,none,
Eremophila appressa,,Eremophila,unknown,,,,none,
Eremophila arachnoides,,Eremophila,unknown,,,,none,
Eremophila arbuscula,,Eremophila,unknown,,,,none,
Eremophila arenaria,,Eremophila,unknown,,,,none,
Eremophila arguta,,Eremophila,unknown,,,,none,
Eremophila attenuata,,Eremophila,unknown,,,,none,
Eremophila aureivisca,,Eremophila,unknown,,,,none,
Eremophila barbata,,Eremophila,unknown,,,,none,
Eremophila battii,,Eremophila,unknown,,,,none,
Eremophila behriana,,Eremophila,unknown,,,,none,
Eremophila bignoniflora,,Eremophila,shrub,0.775111111111111,0.0991469168008321,9,genus,GWDD_Zanne2009
Eremophila biserrata,,Eremophila,unknown,,,,none,
Eremophila bowmanii,,Eremophila,unknown,,,,none,
Eremophila brevifolia,,Eremophila,unknown,,,,none,
Eremophila caerulea,,Eremophila,unknown,,,,none,
Eremophila caespitosa,,Eremophila,unknown,,,,none,
Eremophila calorhabdos,,Eremophila,unknown,,,,none,
Eremophila campanulata,,Eremophila,unknown,,,,none,
Eremophila canaliculata,,Eremophila,unknown,,,,none,
Eremophila caperata,,Eremophila,unknown,,,,none,
Eremophila chamaephila,,Eremophila,unknown,,,,none,
Eremophila christophorii,,Eremophila,unknown,,,,none,
Eremophila ciliata,,Eremophila,unknown,,,,none,
Eremophila citrina,,Eremophila,unknown,,,,none,
Eremophila clarkei,,Eremophila,unknown,,,,none,
Eremophila clavata,,Eremophila,unknown,,,,none,
Eremophila coacta,,Eremophila,unknown,,,,none,
Eremophila compacta,,Eremophila,unknown,,,,none,
Eremophila complanata,,Eremophila,unknown,,,,none,
Eremophila compressa,,Eremophila,unknown,,,,none,
Eremophila conferta,,Eremophila,unknown,,,,none,
Eremophila congesta,,Eremophila,unknown,,,,none,
Eremophila conglomerata,,Eremophila,unknown,,,,none,
Eremophila cordatisepala,,Eremophila,unknown,,,,none,
Eremophila crassifolia,,Eremophila,unknown,,,,none,
Eremophila crenulata,,Eremophila,unknown,,,,none,
Eremophila cryptothrix,,Eremophila,unknown,,,,none,
Eremophila cuneata,,Eremophila,unknown,,,,none,
Eremophila cuneifolia,,Eremophila,unknown,,,,none,
Eremophila dalyana,,Eremophila,unknown,,,,none,
Eremophila decipiens,,Eremophila,unknown,,,,none,
Eremophila decipiense,,Eremophila,unknown,,,,none,
Eremophila decussata,,Eremophila,unknown,,,,none,
Eremophila delisseri,,Eremophila,unknown,,,,none,
Eremophila demissa,,Eremophila,unknown,,,,none,
Eremophila dempsteri,,Eremophila,unknown,,,,none,
Eremophila dendritica,,Eremophila,unknown,,,,none,
Eremophila densifolia,,Eremophila,unknown,,,,none,
Eremophila denticulata,,Eremophila,unknown,,,,none,
Eremophila deserti,,Eremophila,shrub,0.775111111111111,0.0991469168008321,9,genus,GWDD_Zanne2009
Eremophila dichroantha,,Eremophila,unknown,,,,none,
Eremophila divaricata,,Eremophila,unknown,,,,none,
Eremophila drummondii,,Eremophila,unknown,,,,none,
Eremophila duttonii,,Eremophila,unknown,,,,none,
Eremophila elderi,,Eremophila,unknown,,,,none,
Eremophila enata,,Eremophila,unknown,,,,none,
Eremophila eriocalyx,,Eremophila,unknown,,,,none,
Eremophila eversa,,Eremophila,unknown,,,,none,
Eremophila exilifolia,,Eremophila,unknown,,,,none,
Eremophila falcata,,Eremophila,unknown,,,,none,
Eremophila fallax,,Eremophila,unknown,,,,none,
Eremophila fasciata,,Eremophila,unknown,,,,none,
Eremophila flabellata,,Eremophila,unknown,,,,none,
Eremophila flaccida,,Eremophila,unknown,,,,none,
Eremophila foliosissima,,Eremophila,unknown,,,,none,
Eremophila forrestii,,Eremophila,shrub,0.775111111111111,0.0991469168008321,9,genus,GWDD_Zanne2009
Eremophila fraseri,,Eremophila,unknown,,,,none,
Eremophila freelingii,,Eremophila,unknown,,,,none,
Eremophila galeata,,Eremophila,unknown,,,,none,
Eremophila georgei,,Eremophila,unknown,,,,none,
Eremophila gibbifolia,,Eremophila,unknown,,,,none,
Eremophila gibbosa,,Eremophila,unknown,,,,none,
Eremophila gibsonii,,Eremophila,unknown,,,,none,
Eremophila gilesii,,Eremophila,unknown,,,,none,
Eremophila glabra,,Eremophila,shrub,0.775111111111111,0.0991469168008321,9,genus,GWDD_Zanne2009
Eremophila glandulifera,,Eremophila,unknown,,,,none,
Eremophila glutinosa,,Eremophila,unknown,,,,none,
Eremophila goodwinii,,Eremophila,unknown,,,,none,
Eremophila gracillima,,Eremophila,unknown,,,,none,
Eremophila grandiflora,,Eremophila,unknown,,,,none,
Eremophila granitica,,Eremophila,unknown,,,,none,
Eremophila hillii,,Eremophila,unknown,,,,none,
Eremophila hispida,,Eremophila,unknown,,,,none,
Eremophila homoplastica,,Eremophila,unknown,,,,none,
Eremophila hughesii,,Eremophila,unknown,,,,none,
Eremophila humilis,,Eremophila,unknown,,,,none,
Eremophila hygrophana,,Eremophila,unknown,,,,none,
Eremophila incisa,,Eremophila,unknown,,,,none,
Eremophila interstans,,Eremophila,unknown,,,,none,
Eremophila ionantha,,Eremophila,unknown,,,,none,
Eremophila jucunda,,Eremophila,unknown,,,,none,
Eremophila laanii,,Eremophila,unknown,,,,none,
Eremophila labrosa,,Eremophila,unknown,,,,none,
Eremophila lachnocalyx,,Eremophila,unknown,,,,none,
Eremophila lactea,,Eremophila,unknown,,,,none,
Eremophila lanata,,Eremophila,unknown,,,,none,
Eremophila lanceolata,,Eremophila,unknown,,,,none,
Eremophila latrobei,,Eremophila,unknown,,,,none,
Eremophila lehmanniana,,Eremophila,unknown,,,,none,
Eremophila leucophylla,,Eremophila,unknown,,,,none,
Eremophila linearis,,Eremophila,unknown,,,,none,
Eremophila linsmithii,,Eremophila,unknown,,,,none,
Eremophila longifolia,,Eremophila,shrub,0.703,0,1,species,GWDD_Zanne2009
Eremophila lucida,,Eremophila,unknown,,,,none,
Eremophila macdonnellii,,Eremophila,unknown,,,,none,
Eremophila macgillivrayi,,Eremophila,unknown,,,,none,
Eremophila mackinlayi,,Eremophila,unknown,,,,none,
Eremophila macmillaniana,,Eremophila,unknown,,,,none,
Eremophila maculata,,Eremophila,unknown,,,,none,
Eremophila magnifica,,Eremophila,unknown,,,,none,
Eremophila maitlandii,,Eremophila,shrub,0.775111111111111,0.0991469168008321,9,genus,GWDD_Zanne2009
Eremophila malacoides,,Eremophila,unknown,,,,none,
Eremophila margarethae,,Eremophila,unknown,,,,none,
Eremophila metallicorum,,Eremophila,unknown,,,,none,
Eremophila micrantha,,Eremophila,unknown,,,,none,
Eremophila microtheca,,Eremophila,unknown,,,,none,
Eremophila miniata,,Eremophila,unknown,,,,none,
Eremophila mirabilis,,Eremophila,unknown,,,,none,
Eremophila mitchellii,,Eremophila,shrub,0.879,0.00565685424949239,2,species,GWDD_Zanne2009
Eremophila muelleriana,,Eremophila,unknown,,,,none,
Eremophila neglecta,,Eremophila,unknown,,,,none,
Eremophila nivea,,Eremophila,unknown,,,,none,
Eremophila obliquisepala,,Eremophila,unknown,,,,none,
Eremophila oblonga,,Eremophila,unknown,,,,none,
Eremophila obovata,,Eremophila,unknown,,,,none,
Eremophila occidens,,Eremophila,unknown,,,,none,
Eremophila oldfieldii,,Eremophila,unknown,,,,none,
Eremophila oppositifolia,,Eremophila,unknown,,,,none,
Eremophila ovata,,Eremophila,unknown,,,,none,
Eremophila paisleyi,,Eremophila,unknown,,,,none,
Eremophila pallida,,Eremophila,unknown,,,,none,
Eremophila pantoni,,Eremophila,unknown,,,,none,
Eremophila papillata,,Eremophila,unknown,,,,none,
Eremophila parvifolia,,Eremophila,unknown,,,,none,
Eremophila pendulina,,Eremophila,unknown,,,,none,
Eremophila pentaptera,,Eremophila,unknown,,,,none,
Eremophila perglandulosa,,Eremophila,unknown,,,,none,
Eremophila petrophila,,Eremophila,unknown,,,,none,
Eremophila phillipsii,,Eremophila,unknown,,,,none,
Eremophila phyllopoda,,Eremophila,unknown,,,,none,
Eremophila physocalyx,,Eremophila,unknown,,,,none,
Eremophila pilosa,,Eremophila,unknown,,,,none,
Eremophila pinnatifida,,Eremophila,unknown,,,,none,
Eremophila platycalyx,,Eremophila,unknown,,,,none,
Eremophila platythamnos,,Eremophila,unknown,,,,none,
Eremophila polyclada,,Eremophila,unknown,,,,none,
Eremophila praecox,,Eremophila,unknown,,,,none,
Eremophila prolata,,Eremophila,unknown,,,,none,
Eremophila prostrata,,Eremophila,unknown,,,,none,
Eremophila psilocalyx,,Eremophila,unknown,,,,none,
Eremophila pterocarpa,,Eremophila,unknown,,,,none,
Eremophila punctata,,Eremophila,unknown,,,,none,
Eremophila pungens,,Eremophila,unknown,,,,none,
Eremophila punicea,,Eremophila,unknown,,,,none,
Eremophila purpurascens,,Eremophila,unknown,,,,none,
Eremophila pustulata,,Eremophila,unknown,,,,none,
Eremophila racemosa,,Eremophila,unknown,,,,none,
Eremophila ramiflora,,Eremophila,unknown,,,,none,
Eremophila recurva,,Eremophila,unknown,,,,none,
Eremophila resinosa,,Eremophila,unknown,,,,none,
Eremophila reticulata,,Eremophila,unknown,,,,none,
Eremophila retropila,,Eremophila,unknown,,,,none,
Eremophila revoluta,,Eremophila,unknown,,,,none,
Eremophila rhegos,,Eremophila,unknown,,,,none,
Eremophila rigens,,Eremophila,unknown,,,,none,
Eremophila rigida,,Eremophila,unknown,,,,none,
Eremophila rostrata,,Eremophila,unknown,,,,none,
Eremophila rotundifolia,,Eremophila,unknown,,,,none,
Eremophila rugosa,,Eremophila,unknown,,,,none,
Eremophila saligna,,Eremophila,unknown,,,,none,
Eremophila santalina,,Eremophila,unknown,,,,none,
Eremophila sargentii,,Eremophila,unknown,,,,none,
Eremophila scaberula,,Eremophila,unknown,,,,none,
Eremophila scoparia,,Eremophila,unknown,,,,none,
Eremophila serpens,,Eremophila,unknown,,,,none,
Eremophila serrulata,,Eremophila,unknown,,,,none,
Eremophila setacea,,Eremophila,unknown,,,,none,
Eremophila shonae,,Eremophila,unknown,,,,none,
Eremophila simulans,,Eremophila,unknown,,,,none,
Eremophila spathulata,,Eremophila,unknown,,,,none,
Eremophila spectabilis,,Eremophila,unknown,,,,none,
Eremophila spinescens,,Eremophila,unknown,,,,none,
Eremophila splendens,,Eremophila,unknown,,,,none,
Eremophila spongiocarpa,,Eremophila,unknown,,,,none,
Eremophila spuria,,Eremophila,unknown,,,,none,
Eremophila stenophylla,,Eremophila,unknown,,,,none,
Eremophila sturtii,,Eremophila,unknown,,,,none,
Eremophila subfloccosa,,Eremophila,unknown,,,,none,
Eremophila subteretifolia,,Eremophila,unknown,,,,none,
Eremophila succinea,,Eremophila,unknown,,,,none,
Eremophila tenella,,Eremophila,unknown,,,,none,
Eremophila ternifolia,,Eremophila,unknown,,,,none,
Eremophila tetraptera,,Eremophila,unknown,,,,none,
Eremophila undulata,,Eremophila,unknown,,,,none,
Eremophila veneta,,Eremophila,unknown,,,,none,
Eremophila vernicosa,,Eremophila,unknown,,,,none,
Eremophila veronica,,Eremophila,unknown,,,,none,
Eremophila verrucosa,,Eremophila,unknown,,,,none,
Eremophila verticillata,,Eremophila,unknown,,,,none,
Eremophila virens,,Eremophila,unknown,,,,none,
Eremophila viscida,,Eremophila,unknown,,,,none,
Eremophila viscimarginata,,Eremophila,unknown,,,,none,
Eremophila warnesii,,Eremophila,unknown,,,,none,
Eremophila weldii,,Eremophila,unknown,,,,none,
Eremophila willsii,,Eremophila,unknown,,,,none,
Eremophila youngii,,Eremophila,unknown,,,,none,
Eremophyton chevallieri,,Eremophyton,unknown,,,,none,
Eremopoa altaica,,Eremopoa,unknown,,,,none,
Eremopoa attalica,,Eremopoa,herb,,,,none,
Eremopoa capillaris,,Eremopoa,herb,,,,none,
Eremopoa persica,,Eremopoa,unknown,,,,none,
Eremopyrum bonaepartis,,Eremopyrum,herb,,,,none,
Eremopyrum confusum,,Eremopyrum,unknown,,,,none,
Eremopyrum distans,,Eremopyrum,herb,,,,none,
Eremopyrum orientale,,Eremopyrum,herb,,,,none,
Eremopyrum triticeum,,Eremopyrum,herb,,,,none,
Eremopyxis camphorata,,Eremopyxis,unknown,,,,none,
Eremorchis allantoidea,,Eremorchis,unknown,,,,none,
Eremosis angusta,,Eremosis,unknown,,,,none,
Eremosis aristifera,,Eremosis,unknown,,,,none,
Eremosis baadii,,Eremosis,unknown,,,,none,
Eremosis barbinervis,,Eremosis,unknown,,,,none,
Eremosis corymbosa,,Eremosis,unknown,,,,none,
Eremosis foliosa,,Eremosis,unknown,,,,none,
Eremosis heydeana,,Eremosis,shrub,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Eremosis leiocarpa,,Eremosis,shrub,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Eremosis littoralis,,Eremosis,unknown,,,,none,
Eremosis mima,,Eremosis,unknown,,,,none,
Eremosis obtusa,,Eremosis,shrub,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Eremosis oolepis,,Eremosis,vine,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Eremosis ovata,,Eremosis,unknown,,,,none,
Eremosis pallens,,Eremosis,shrub,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Eremosis palmeri,,Eremosis,unknown,,,,none,
Eremosis shannonii,,Eremosis,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Eremosis standleyi,,Eremosis,unknown,,,,none,
Eremosis steetzii,,Eremosis,unknown,,,,none,
Eremosis tarchonanthifolia,,Eremosis,unknown,,,,none,
Eremosis tomentosa,,Eremosis,herb,,,,none,
Eremosis triflosculosa,,Eremosis,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Eremosis villaregalis,,Eremosis,unknown,,,,none,
Eremosparton aphyllum,,Eremosparton,unknown,,,,none,
Eremosparton songoricum,,Eremosparton,unknown,,,,none,
Eremospatha cabrae,,Eremospatha,unknown,,,,none,
Eremospatha cuspidata,,Eremospatha,unknown,,,,none,
Eremospatha dransfieldii,,Eremospatha,unknown,,,,none,
Eremospatha haullevilleana,,Eremospatha,vine,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Eremospatha hookeri,,Eremospatha,unknown,,,,none,
Eremospatha laurentii,,Eremospatha,unknown,,,,none,
Eremospatha macrocarpa,,Eremospatha,unknown,,,,none,
Eremospatha quinquecostulata,,Eremospatha,unknown,,,,none,
Eremospatha tessmanniana,,Eremospatha,unknown,,,,none,
Eremospatha wendlandiana,,Eremospatha,unknown,,,,none,
Eremostachys ammophila,,Eremostachys,unknown,,,,none,
Eremostachys aralensis,,Eremostachys,unknown,,,,none,
Eremostachys baissunensis,,Eremostachys,unknown,,,,none,
Eremostachys edelbergii,,Eremostachys,unknown,,,,none,
Eremostachys ghorana,,Eremostachys,unknown,,,,none,
Eremostachys labiosa,,Eremostachys,unknown,,,,none,
Eremostachys laciniata,,Eremostachys,unknown,,,,none,
Eremostachys lanata,,Eremostachys,unknown,,,,none,
Eremostachys loasifolia,,Eremostachys,unknown,,,,none,
Eremostachys molucelloides,,Eremostachys,unknown,,,,none,
Eremostachys persimilis,,Eremostachys,unknown,,,,none,
Eremostachys speciosa,,Eremostachys,unknown,,,,none,
Eremostachys superba,,Eremostachys,unknown,,,,none,
Eremostachys thyrsiflora,,Eremostachys,unknown,,,,none,
Eremostachys transjordanica,,Eremostachys,unknown,,,,none,
Eremostachys tuberosa,,Eremostachys,unknown,,,,none,
Eremostachys vicaryi,,Eremostachys,unknown,,,,none,
Eremosyne pectinata,,Eremosyne,unknown,,,,none,
Eremothera boothii,,Eremothera,herb,,,,none,
Eremothera chamaenerioides,,Eremothera,unknown,,,,none,
Eremothera gouldii,,Eremothera,herb,,,,none,
Eremothera minor,,Eremothera,unknown,,,,none,
Eremothera nevadensis,,Eremothera,unknown,,,,none,
Eremothera pygmaea,,Eremothera,herb,,,,none,
Eremothera refracta,,Eremothera,unknown,,,,none,
Eremurus afghanicus,,Eremurus,unknown,,,,none,
Eremurus aitchisonii,,Eremurus,unknown,,,,none,
Eremurus alberti,,Eremurus,unknown,,,,none,
Eremurus altaicus,,Eremurus,unknown,,,,none,
Eremurus anisopterus,,Eremurus,unknown,,,,none,
Eremurus bucharicus,,Eremurus,unknown,,,,none,
Eremurus chinensis,,Eremurus,unknown,,,,none,
Eremurus comosus,,Eremurus,unknown,,,,none,
Eremurus cristatus,,Eremurus,unknown,,,,none,
Eremurus dolichomischus,,Eremurus,unknown,,,,none,
Eremurus fuscus,,Eremurus,unknown,,,,none,
Eremurus himalaicus,,Eremurus,unknown,,,,none,
Eremurus hissaricus,,Eremurus,unknown,,,,none,
Eremurus inderiensis,,Eremurus,unknown,,,,none,
Eremurus kaufmannii,,Eremurus,unknown,,,,none,
Eremurus kopet-daghensis,,Eremurus,unknown,,,,none,
Eremurus korshinskyi,,Eremurus,unknown,,,,none,
Eremurus lactiflorus,,Eremurus,unknown,,,,none,
Eremurus luteus,,Eremurus,unknown,,,,none,
Eremurus olgae,,Eremurus,unknown,,,,none,
Eremurus persicus,,Eremurus,herb,,,,none,
Eremurus rechingeri,,Eremurus,unknown,,,,none,
Eremurus regelii,,Eremurus,unknown,,,,none,
Eremurus robustus,,Eremurus,unknown,,,,none,
Eremurus saprjagajevii,,Eremurus,unknown,,,,none,
Eremurus sogdianus,,Eremurus,unknown,,,,none,
Eremurus spectabilis,,Eremurus,unknown,,,,none,
Eremurus stenophyllus,,Eremurus,unknown,,,,none,
Eremurus tauricus,,Eremurus,unknown,,,,none,
Eremurus thiodanthus,,Eremurus,unknown,,,,none,
Eremurus tianschanicus,,Eremurus,unknown,,,,none,
