"scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","source_citation","project_pi","verbatim_family","verbatim_scientific_name","name_submitted","family_matched","name_matched","name_matched_author","higher_plant_group","tnrs_warning","matched_taxonomic_status","scrubbed_taxonomic_status","scrubbed_family","scrubbed_genus","scrubbed_specific_epithet","scrubbed_taxon_name_no_author","scrubbed_taxon_canonical","scrubbed_author","scrubbed_taxon_name_with_author","scrubbed_species_binomial_with_morphospecies","access","id"
"Pinus ponderosa","whole plant height","7.0104","m",NA,38.895524,-105.000907,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19670326
"Pinus ponderosa","whole plant height","12.4968","m",NA,47.856618,-106.674332,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19693174
"Pinus ponderosa","whole plant height","11.2776","m",NA,35.671761,-106.587232,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19700723
"Pinus ponderosa","whole plant height","27.7368","m",NA,43.475953,-121.198536,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19703592
"Pinus ponderosa","whole plant height","36.8808","m",NA,44.327501,-119.674746,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19704029
"Pinus ponderosa","whole plant height","20.4216","m",NA,37.936587,-112.239993,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19716337
"Pinus ponderosa","whole plant height","22.2504","m",NA,33.98,-109.66,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19734897
"Pinus ponderosa","whole plant height","19.2024","m",NA,40.609649,-123.589001,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19737150
"Pinus ponderosa","whole plant height","14.0208","m",NA,45.561759,-116.417367,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19751786
"Pinus ponderosa","whole plant height","22.2504","m",NA,47.104217,-114.106807,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19760936
"Pinus ponderosa","whole plant height","11.5824","m",NA,44.622632,-119.979807,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19772187
"Pinus ponderosa","whole plant height","16.1544","m",NA,41.482575,-121.376457,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19804976
"Pinus ponderosa","whole plant height","5.7912","m",NA,41.030734,-121.591414,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19805102
"Pinus ponderosa","whole plant height","7.0104","m",NA,42.114139,-123.098518,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19839464
"Pinus ponderosa","whole plant height","39.624","m",NA,45.058846,-116.990702,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19839637
"Pinus ponderosa","whole plant height","8","m",NA,38.4502580134023,-109.051541162841,NA,NA,NA,NA,NA,"Pinus ponderosa P.& C. Lawson","Pinaceae Pinus ponderosa P. & C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",19840599
"Pinus ponderosa","whole plant height","12.4968","m",NA,33.794638,-109.436605,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19872045
"Pinus ponderosa","whole plant height","16.764","m",NA,40.930636,-121.669572,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19872258
"Pinus ponderosa","whole plant height","9.7536","m",NA,40.682002,-120.810172,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19873027
"Pinus ponderosa","whole plant height","17.0688","m",NA,37.492477,-108.446033,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19874785
"Pinus ponderosa","whole plant height","27.1272","m",NA,47.886538,-116.804403,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19886813
"Pinus ponderosa","whole plant height","28.6512","m",NA,43.995191,-115.922166,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19887181
"Pinus ponderosa","whole plant height","1.8288","m",NA,47.28723,-120.873127,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19927555
"Pinus ponderosa","whole plant height","25.2984","m",NA,38.802726,-120.615883,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19946537
"Pinus ponderosa","whole plant height","52.7304","m",NA,40.095523,-121.022786,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19946677
"Pinus ponderosa","whole plant height","14.6304","m",NA,41.455782,-121.34505,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19946759
"Pinus ponderosa","whole plant height","16.1544","m",NA,39.587101,-122.752242,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19947553
"Pinus ponderosa","whole plant height","9.144","m",NA,36.546886,-106.463055,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19978980
"Pinus ponderosa","whole plant height","15.5448","m",NA,42.370416,-120.178166,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19982104
"Pinus ponderosa","whole plant height","14.6304","m",NA,44.223665,-120.326854,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",19982955
"Pinus ponderosa","whole plant height","9.144","m",NA,47.874252,-117.774005,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20000928
"Pinus ponderosa","whole plant height","6.4008","m",NA,33.616212,-110.193004,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20014903
"Pinus ponderosa","whole plant height","24.0792","m",NA,46.055732,-115.829773,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20029497
"Pinus ponderosa","whole plant height","8.5344","m",NA,47.257433,-115.469154,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20029667
"Pinus ponderosa","whole plant height","14.6304","m",NA,42.234499,-120.741704,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20051536
"Pinus ponderosa","whole plant height","33.528","m",NA,45.056202,-117.574739,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20051557
"Pinus ponderosa","whole plant height","8.8392","m",NA,47.991754,-120.104969,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20069428
"Pinus ponderosa","whole plant height","21.0312","m",NA,39.161257,-104.532197,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20084941
"Pinus ponderosa","whole plant height","7.9248","m",NA,47.693592,-108.614258,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20109284
"Pinus ponderosa","whole plant height","40.2336","m",NA,42.431226,-120.769493,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20118973
"Pinus ponderosa","whole plant height","12.8016","m",NA,46.003057,-121.123262,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20138393
"Pinus ponderosa","whole plant height","46.3296","m",NA,41.106931,-123.06846,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20152577
"Pinus ponderosa","whole plant height","19.2024","m",NA,39.944408,-120.842042,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20152626
"Pinus ponderosa","whole plant height","15.24","m",NA,46.094713,-115.834489,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20167354
"Pinus ponderosa","whole plant height","6.096","m",NA,45.32603,-106.66452,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20176423
"Pinus ponderosa","whole plant height","8.8392","m",NA,47.220082,-112.007241,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20176587
"Pinus ponderosa","whole plant height","9.7536","m",NA,45.418966,-106.34399,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20248136
"Pinus ponderosa","whole plant height","8.8392","m",NA,42.932696,-102.702492,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",20253487
