"scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","source_citation","project_pi","verbatim_family","verbatim_scientific_name","name_submitted","family_matched","name_matched","name_matched_author","higher_plant_group","tnrs_warning","matched_taxonomic_status","scrubbed_taxonomic_status","scrubbed_family","scrubbed_genus","scrubbed_specific_epithet","scrubbed_taxon_name_no_author","scrubbed_taxon_canonical","scrubbed_author","scrubbed_taxon_name_with_author","scrubbed_species_binomial_with_morphospecies","access","id"
"Populus tremuloides","diameter at breast height (1.3 m)","27.686","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56093
"Populus tremuloides","diameter at breast height (1.3 m)","3.556","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56094
"Populus tremuloides","diameter at breast height (1.3 m)","10.668","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56097
"Populus tremuloides","diameter at breast height (1.3 m)","13.208","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56101
"Populus tremuloides","diameter at breast height (1.3 m)","9.906","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56107
"Populus tremuloides","diameter at breast height (1.3 m)","32.004","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56109
"Populus tremuloides","diameter at breast height (1.3 m)","35.56","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56112
"Populus tremuloides","diameter at breast height (1.3 m)","16.764","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56118
"Populus tremuloides","diameter at breast height (1.3 m)","19.304","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56119
"Populus tremuloides","diameter at breast height (1.3 m)","16.51","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56121
"Populus tremuloides","diameter at breast height (1.3 m)","6.604","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56128
"Populus tremuloides","diameter at breast height (1.3 m)","25.654","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56129
"Populus tremuloides","diameter at breast height (1.3 m)","7.112","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56132
"Populus tremuloides","diameter at breast height (1.3 m)","3.81","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56138
"Populus tremuloides","diameter at breast height (1.3 m)","34.036","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56141
"Populus tremuloides","diameter at breast height (1.3 m)","6.35","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56146
"Populus tremuloides","diameter at breast height (1.3 m)","3.048","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56153
"Populus tremuloides","diameter at breast height (1.3 m)","3.302","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56156
"Populus tremuloides","diameter at breast height (1.3 m)","7.366","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56172
"Populus tremuloides","diameter at breast height (1.3 m)","17.78","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56174
"Populus tremuloides","diameter at breast height (1.3 m)","25.146","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56186
"Populus tremuloides","diameter at breast height (1.3 m)","4.318","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56188
"Populus tremuloides","diameter at breast height (1.3 m)","18.034","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56190
"Populus tremuloides","diameter at breast height (1.3 m)","37.338","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56194
"Populus tremuloides","diameter at breast height (1.3 m)","19.304","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56199
"Populus tremuloides","diameter at breast height (1.3 m)","29.972","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56203
"Populus tremuloides","diameter at breast height (1.3 m)","26.416","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56204
"Populus tremuloides","diameter at breast height (1.3 m)","22.606","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56205
"Populus tremuloides","diameter at breast height (1.3 m)","18.034","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56212
"Populus tremuloides","diameter at breast height (1.3 m)","9.652","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56215
"Populus tremuloides","diameter at breast height (1.3 m)","19.812","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56216
"Populus tremuloides","diameter at breast height (1.3 m)","21.59","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56218
"Populus tremuloides","diameter at breast height (1.3 m)","40.132","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56234
"Populus tremuloides","diameter at breast height (1.3 m)","8.128","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56236
"Populus tremuloides","diameter at breast height (1.3 m)","4.064","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56237
"Populus tremuloides","diameter at breast height (1.3 m)","8.636","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56238
"Populus tremuloides","diameter at breast height (1.3 m)","13.462","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56258
"Populus tremuloides","diameter at breast height (1.3 m)","26.162","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56262
"Populus tremuloides","diameter at breast height (1.3 m)","2.794","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56267
"Populus tremuloides","diameter at breast height (1.3 m)","32.004","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",56284
